Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Marital status_encoded,Application mode_encoded,Target_encoded,Application order_encoded,Previous qualification_encoded,Nationality_encoded,Mother's qualification_encoded,Father's qualification_encoded,Mother's occupation_encoded,Father's occupation_encoded,Course_encoded,Curricular units 1st sem (credited)_encoded,Curricular units 1st sem (enrolled)_encoded,Curricular units 1st sem (evaluations)_encoded,Curricular units 1st sem (approved)_encoded,Curricular units 1st sem (without evaluations)_encoded,Curricular units 2nd sem (credited)_encoded,Curricular units 2nd sem (enrolled)_encoded,Curricular units 2nd sem (evaluations)_encoded,Curricular units 2nd sem (approved)_encoded,Curricular units 2nd sem (without evaluations)_encoded,Age at enrollment_encoded,Previous qualification (grade)_encoded,Admission grade_encoded,Unemployment rate_encoded,Inflation rate_encoded,GDP_encoded,Curricular units 1st sem (grade)_encoded,Curricular units 2nd sem (grade)_encoded,Total curricular units (credited),Total curricular units (enrolled),Total curricular units (evaluations),Total curricular units (approved),Average curricular units grade,Total curricular units (without evaluations),Average curricular units grade_encoded
4,39,2,9670,1,19,133.1,1,19,1,90,90,103.0,0,0,0,0,1,0,34,0,0,6,6,0,0.0,0,0,6,9,0,0.0,0,10.8,1.4,1.74,Dropout,3,11,0,2,11,0,12,0,11,11,13,0,6,6,0,0,0,6,9,0,0,1.414909024829154,0.0369069631344782,-1.6559058456724354,-0.2876384574425296,0.1243864731841758,0.7657608350016585,-2.1971065163157584,-1.963483646581465,0,12,15,0,0.0,0,-2.165947385323075
1,1,1,9070,1,1,136.0,1,3,3,9,9,136.0,1,0,1,0,0,1,19,0,0,6,6,6,11.83,0,0,6,8,6,12.88,0,10.8,1.4,1.74,Graduate,0,0,2,1,0,0,2,2,9,9,4,0,6,6,6,0,0,6,8,6,0,-0.562167955812708,0.2568231649969612,0.6230423950892789,-0.2876384574425296,0.1243864731841758,0.7657608350016585,0.2455344221627755,0.5085761823850419,0,12,14,12,12.355,0,0.3983971448026909
1,15,1,9238,1,1,150.0,26,19,1,9,9,146.5,1,0,1,0,1,0,22,1,0,6,10,5,11.5,0,0,6,8,5,12.4,0,13.9,-0.3,0.79,Graduate,0,5,2,1,0,11,12,0,9,9,9,0,6,10,5,0,0,6,8,5,0,-0.1667525596843355,1.3184875877813598,1.348162289877097,0.8762220667652447,-1.1052215545807416,0.347199421388147,0.1773965092550903,0.4164497291316316,0,12,18,10,11.95,0,0.3143372876840395
1,17,3,9070,1,1,130.0,1,1,4,4,2,131.4,0,0,0,1,1,0,20,0,0,6,6,6,14.17,0,0,6,8,6,12.33,0,11.1,0.6,2.02,Graduate,0,7,2,3,0,0,0,3,4,2,4,0,6,6,6,0,0,6,8,6,0,-0.4303628237699172,-0.1981758733392096,0.3053708221346161,-0.1750067938095195,-0.454252598705197,0.8891263042772198,0.7286941682354526,0.4030146213655092,0,12,14,12,13.25,0,0.5841590512747717
2,42,1,9991,0,1,130.0,1,3,2,2,2,130.0,0,0,0,1,1,0,27,0,2,2,2,2,12.5,0,0,5,6,2,12.5,0,12.7,3.7,-1.7,Enrolled,1,12,1,1,0,0,2,1,2,2,16,2,2,2,2,0,0,5,6,2,0,0.4922731005296184,-0.1981758733392096,0.2086881694962399,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0.3838750332177728,0.4356427402260919,2,7,8,4,12.5,0,0.4284926492031956
2,39,1,9119,1,1,110.0,1,19,19,0,5,137.0,0,0,1,1,1,0,30,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,1,11,0,1,0,0,12,13,0,5,6,0,5,5,0,0,0,5,5,0,0,0.8876884966579909,-1.714839334459779,0.6921014326881187,-1.4890428695279747,0.9923450810182352,0.1401216693898834,-2.1971065163157584,-1.963483646581465,0,10,10,0,0.0,0,-2.165947385323075
1,39,1,9119,1,1,110.0,1,1,1,4,4,125.9,0,0,0,1,1,0,34,0,0,5,7,0,0.0,0,0,5,8,1,11.0,0,10.8,1.4,1.74,Enrolled,0,11,1,1,0,0,0,0,4,4,6,0,5,7,0,0,0,5,8,1,0,1.414909024829154,-1.714839334459779,-0.0744538846590029,-0.2876384574425296,0.1243864731841758,0.7657608350016585,-2.1971065163157584,0.1477475738091851,0,10,15,1,5.5,0,-1.0243937701315158
1,1,1,9254,1,1,121.0,1,1,1,5,4,111.9,1,0,0,0,1,0,20,0,0,6,14,2,10.5,0,0,6,16,0,0.0,0,10.8,1.4,1.74,Dropout,0,0,0,1,0,0,0,0,5,4,10,0,6,14,2,0,0,6,16,0,0,-0.4303628237699172,-0.8806744308434659,-1.0412804110427605,-0.2876384574425296,0.1243864731841758,0.7657608350016585,-0.0290820147075921,-1.963483646581465,0,12,30,2,5.25,0,-1.0762825708220412
1,17,1,9070,1,1,127.0,1,37,38,9,5,131.2,1,0,0,1,1,0,18,0,0,6,6,6,11.83,0,0,6,6,6,13.17,0,7.6,2.6,0.32,Graduate,0,7,2,1,0,0,21,27,9,5,4,0,6,6,6,0,0,6,6,6,0,-0.6939730878554988,-0.425675392507295,0.2915590146148469,-1.4890428695279747,0.9923450810182352,0.1401216693898834,0.2455344221627755,0.564235914558977,0,12,12,12,12.5,0,0.4284926492031956
1,1,1,9130,1,1,140.0,1,9,19,4,4,131.2,0,0,0,1,1,1,26,0,0,5,9,0,0.0,0,0,5,6,0,0.0,0,7.6,2.6,0.32,Dropout,0,0,0,1,0,0,6,13,4,4,7,0,5,9,0,0,0,5,6,0,0,0.3604679684868276,0.5601558572210751,0.2915590146148469,-1.4890428695279747,0.9923450810182352,0.1401216693898834,-2.1971065163157584,-1.963483646581465,0,10,15,0,0.0,0,-2.165947385323075
1,39,1,9991,0,1,130.0,1,1,1,3,7,140.0,0,0,0,1,1,0,26,0,0,5,5,5,12.4,0,0,5,5,5,12.4,0,15.5,2.8,-4.06,Graduate,0,11,2,1,0,0,0,0,3,7,16,0,5,5,5,0,0,5,5,5,0,0.3604679684868276,-0.1981758733392096,0.8992785454846383,1.476924272807967,1.1370048489905784,-1.7896667428492534,0.3632271808215047,0.4164497291316316,0,10,10,10,12.4,0,0.4077371289269855
1,39,2,9147,1,1,130.0,1,19,19,5,9,121.5,0,0,0,0,1,0,26,0,0,5,5,2,10.5,0,0,5,9,0,0.0,0,10.8,1.4,1.74,Dropout,0,11,0,2,0,0,12,13,5,9,8,0,5,5,2,0,0,5,9,0,0,0.3604679684868276,-0.1981758733392096,-0.3783136500938986,-0.2876384574425296,0.1243864731841758,0.7657608350016585,-0.0290820147075921,-1.963483646581465,0,10,14,2,5.25,0,-1.0762825708220412
1,39,1,9991,0,1,100.0,1,37,37,9,6,153.5,0,0,1,0,1,0,31,0,0,5,9,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,Dropout,0,11,0,1,0,0,21,26,9,6,16,0,5,9,0,0,0,5,6,0,0,1.0194936287007816,-2.473171065020064,1.831575553068976,0.3130637486001926,-0.5265824826913685,0.7877903830865802,-2.1971065163157584,-1.963483646581465,0,10,15,0,0.0,0,-2.165947385323075
1,1,3,171,1,1,139.0,1,37,19,9,8,142.2,1,0,0,1,1,1,20,0,6,12,12,12,14.58,0,4,11,14,11,14.33,0,8.9,1.4,3.51,Graduate,0,0,2,3,0,0,21,13,9,8,1,6,12,12,12,0,4,11,14,11,0,-0.4303628237699172,0.4843226841650466,1.051208428202085,-1.0009723271182625,0.1243864731841758,1.545606837207885,0.8133503630601525,0.7868748432547182,10,23,26,23,14.455,0,0.8342630706031042
1,1,1,9773,1,1,150.0,1,19,11,0,0,131.1,1,0,0,1,1,0,19,0,0,6,6,6,11.67,0,0,6,10,3,12.67,0,7.6,2.6,0.32,Graduate,0,0,2,1,0,0,12,8,0,0,14,0,6,6,6,0,0,6,10,3,0,-0.562167955812708,1.3184875877813598,0.2846531108549633,-1.4890428695279747,0.9923450810182352,0.1401216693898834,0.2124978583287463,0.4682708590866747,0,12,16,9,12.17,0,0.359999432291702
1,17,1,9670,1,1,133.1,1,34,3,7,2,130.6,1,0,1,0,1,0,23,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,0,7,0,1,0,0,18,2,7,2,13,0,5,5,0,0,0,5,5,0,0,-0.0349474276415447,0.0369069631344782,0.2501235920555434,-1.4890428695279747,0.9923450810182352,0.1401216693898834,-2.1971065163157584,-1.963483646581465,0,10,10,0,0.0,0,-2.165947385323075
1,1,6,9500,1,1,119.0,1,1,1,4,4,115.0,1,0,0,1,1,1,20,0,0,7,14,1,13.0,0,0,7,15,0,0.0,0,11.1,0.6,2.02,Dropout,0,0,0,6,0,0,0,0,4,4,11,0,7,14,1,0,0,7,15,0,0,-0.4303628237699172,-1.0323407769555228,-0.8271973944863575,-0.1750067938095195,-0.454252598705197,0.8891263042772198,0.4871142951991141,-1.963483646581465,0,14,29,1,6.5,0,-0.8168385673694142
1,51,1,9500,1,1,170.0,1,1,1,4,10,125.0,0,0,0,1,1,0,20,0,0,7,7,7,15.66,0,7,10,11,9,15.01,0,11.1,0.6,2.02,Graduate,0,15,2,1,0,0,0,0,4,10,11,0,7,7,7,0,7,10,11,9,0,-0.4303628237699172,2.8351510489019294,-0.1366070184979592,-0.1750067938095195,-0.454252598705197,0.8891263042772198,1.0363471689398496,0.9173873186970494,7,17,18,16,15.335,0,1.0169116490337538
1,39,1,8014,0,1,133.1,1,34,34,0,0,97.5,1,0,0,1,1,0,29,0,0,6,10,0,0.0,1,0,5,10,0,0.0,0,7.6,2.6,0.32,Dropout,0,11,0,1,0,0,18,23,0,0,2,0,6,10,0,1,0,5,10,0,0,0.7558833646152,0.0369069631344782,-2.0357305524660547,-1.4890428695279747,0.9923450810182352,0.1401216693898834,-2.1971065163157584,-1.963483646581465,0,11,20,0,0.0,1,-2.165947385323075
1,1,4,9773,1,1,133.0,1,19,19,7,7,134.4,1,0,0,1,1,1,20,0,0,6,6,6,12.17,0,0,6,8,4,12.75,0,9.4,-0.8,-3.12,Graduate,0,0,2,4,0,0,12,13,7,7,14,0,6,6,6,0,0,6,8,4,0,-0.4303628237699172,0.0293236458288757,0.5125479349311356,-0.8132528877299118,-1.466870974511599,-1.3755112388527264,0.3157371203100876,0.4836252679622431,0,12,14,10,12.46,0,0.42019044109271164
1,1,1,9500,1,1,125.0,1,37,37,9,9,118.8,0,0,0,1,1,0,24,0,0,7,7,6,13.3,0,0,7,7,6,13.3,0,7.6,2.6,0.32,Graduate,0,0,2,1,0,0,21,26,9,9,11,0,7,7,6,0,0,7,7,6,0,0.096857704401246,-0.577341738619352,-0.5647730516107663,-1.4890428695279747,0.9923450810182352,0.1401216693898834,0.549057852387919,0.5891868289817758,0,14,14,12,13.3,0,0.594536811412877
1,39,1,9556,1,19,133.1,1,42,1,3,7,110.5,0,0,0,1,1,0,37,0,0,7,15,0,0.0,0,0,7,13,0,0.0,1,11.1,0.6,2.02,Dropout,0,11,0,1,11,0,26,0,3,7,12,0,7,15,0,0,0,7,13,0,1,1.8103244209575264,0.0369069631344782,-1.1379630636811366,-0.1750067938095195,-0.454252598705197,0.8891263042772198,-2.1971065163157584,-1.963483646581465,0,14,28,0,0.0,1,-2.165947385323075
1,1,5,9500,1,1,143.0,1,37,19,4,4,123.3,1,0,0,1,1,0,18,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,7.6,2.6,0.32,Dropout,0,0,0,5,0,0,21,13,4,4,11,0,7,0,0,0,0,8,0,0,0,-0.6939730878554988,0.7876553763891605,-0.2540073824159871,-1.4890428695279747,0.9923450810182352,0.1401216693898834,-2.1971065163157584,-1.963483646581465,0,15,0,0,0.0,0,-2.165947385323075
1,1,2,171,1,1,127.0,1,2,19,5,5,139.6,1,0,1,0,1,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Dropout,0,0,0,2,0,0,1,13,5,5,1,0,0,0,0,0,0,0,0,0,0,-0.6939730878554988,-0.425675392507295,0.8716549304451019,0.8762220667652447,-1.1052215545807416,0.347199421388147,-2.1971065163157584,-1.963483646581465,0,0,0,0,0.0,0,-2.165947385323075
1,17,1,9500,1,1,157.0,1,19,3,4,9,138.8,0,0,0,1,1,0,18,0,0,8,8,7,13.56,0,0,8,8,7,13.56,0,12.7,3.7,-1.7,Graduate,0,7,2,1,0,0,12,2,4,9,11,0,8,8,7,0,0,8,8,7,0,-0.6939730878554988,1.849319799173559,0.8164077003660313,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0.6027422686182164,0.6390886578273729,0,16,16,14,13.56,0,0.6485011641310233
2,44,1,9119,1,39,160.0,1,37,37,9,9,160.0,0,0,1,1,1,0,41,0,3,7,15,5,14.33,0,1,6,16,6,14.64,0,12.4,0.5,1.79,Enrolled,1,14,1,1,13,0,21,26,9,9,6,3,7,15,5,0,1,6,16,6,0,2.3375449491286897,2.076819318341645,2.280459297461435,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0.7617307320694818,0.8463731776475458,4,13,31,11,14.485,0,0.8404897266859671
1,39,1,9003,1,1,140.0,1,37,37,9,4,140.0,0,0,0,1,1,0,35,0,0,6,16,4,12.0,0,0,6,11,3,10.33,0,13.9,-0.3,0.79,Dropout,0,11,0,1,0,0,21,26,9,4,3,0,6,16,4,0,0,6,11,3,0,1.546714156871945,0.5601558572210751,0.8992785454846383,0.8762220667652447,-1.1052215545807416,0.347199421388147,0.2806357712364316,0.0191543994763001,0,12,27,7,11.165,0,0.1514064535157897
1,17,1,9254,1,1,128.0,1,19,38,9,9,118.2,0,0,0,1,0,0,19,0,0,5,5,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Dropout,0,7,0,1,0,0,12,27,9,9,10,0,5,5,0,0,0,6,0,0,0,-0.562167955812708,-0.3498422194512666,-0.6062084741700698,-1.0009723271182625,0.1243864731841758,1.545606837207885,-2.1971065163157584,-1.963483646581465,0,11,5,0,0.0,0,-2.165947385323075
1,1,1,171,1,1,145.0,1,1,19,10,5,150.6,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Graduate,0,0,2,1,0,0,0,13,10,5,1,0,0,0,0,0,0,0,0,0,0,-0.6939730878554988,0.9393217225012176,1.63130434403234,-0.2876384574425296,0.1243864731841758,0.7657608350016585,-2.1971065163157584,-1.963483646581465,0,0,0,0,0.0,0,-2.165947385323075
2,39,1,9500,1,1,133.1,1,37,37,191,172,115.2,0,0,0,1,0,0,48,0,0,7,11,4,11.75,0,0,7,14,3,11.72,0,11.1,0.6,2.02,Enrolled,1,11,1,1,0,0,21,26,28,36,11,0,7,11,4,0,0,7,14,3,0,3.2601808734282254,0.0369069631344782,-0.8133855869665894,-0.1750067938095195,-0.454252598705197,0.8891263042772198,0.2290161402457609,0.2859372536893005,0,14,25,7,11.735,0,0.2697129190901877
1,1,1,9500,1,1,132.0,1,19,2,9,3,126.0,1,0,0,1,0,0,19,0,0,7,7,6,12.18,0,0,7,7,6,12.18,0,7.6,2.6,0.32,Graduate,0,0,2,1,0,0,12,1,9,3,11,0,7,7,6,0,0,7,7,6,0,-0.562167955812708,-0.0465095272271526,-0.0675479808991193,-1.4890428695279747,0.9923450810182352,0.1401216693898834,0.3178019055497144,0.3742251047238185,0,14,14,12,12.18,0,0.362074984319323
1,44,1,9003,1,39,160.0,1,37,37,9,7,160.0,1,0,0,0,1,0,30,0,4,9,18,6,11.83,0,1,8,21,4,11.0,0,15.5,2.8,-4.06,Dropout,0,14,0,1,13,0,21,26,9,7,3,4,9,18,6,0,1,8,21,4,0,0.8876884966579909,2.076819318341645,2.280459297461435,1.476924272807967,1.1370048489905784,-1.7896667428492534,0.2455344221627755,0.1477475738091851,5,17,39,10,11.415,0,0.2032952542063151
2,43,1,9773,1,1,160.0,1,37,37,5,0,160.0,0,0,1,0,1,0,51,0,0,4,4,0,0.0,0,0,4,4,0,0.0,0,12.7,3.7,-1.7,Dropout,1,13,0,1,0,0,21,26,5,0,14,0,4,4,0,0,0,4,4,0,0,3.6555962695565976,2.076819318341645,2.280459297461435,0.4256954122332026,1.7879738048661231,-0.7498720732409514,-2.1971065163157584,-1.963483646581465,0,8,8,0,0.0,0,-2.165947385323075
1,10,1,9085,1,1,184.4,22,2,19,2,8,184.4,0,0,0,1,0,0,18,1,0,6,8,6,15.0,0,0,6,10,5,14.33,0,11.1,0.6,2.02,Graduate,0,4,2,1,0,8,1,13,2,8,5,0,6,8,6,0,0,6,10,5,0,-0.6939730878554988,3.92714874090874,3.965499814873127,-0.1750067938095195,-0.454252598705197,0.8891263042772198,0.9000713431244791,0.7868748432547182,0,12,18,11,14.665,0,0.8778496631831454
1,1,1,171,1,1,149.0,1,1,1,9,3,156.0,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Graduate,0,0,2,1,0,0,0,0,9,3,1,0,0,0,0,0,0,0,0,0,0,-0.6939730878554988,1.2426544147253311,2.0042231470660754,-0.2876384574425296,0.1243864731841758,0.7657608350016585,-2.1971065163157584,-1.963483646581465,0,0,0,0,0.0,0,-2.165947385323075
1,1,1,171,1,1,146.0,1,40,43,4,4,150.2,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,Graduate,0,0,2,1,0,0,24,32,4,4,1,0,0,0,0,0,0,0,0,0,0,-0.6939730878554988,1.015154895557246,1.6036807289928037,-0.1750067938095195,-0.454252598705197,0.8891263042772198,-2.1971065163157584,-1.963483646581465,0,0,0,0,0.0,0,-2.165947385323075
1,1,5,9500,1,1,139.0,1,38,37,7,7,126.3,1,0,0,1,0,1,18,0,0,8,8,8,13.44,0,0,8,8,8,13.44,0,9.4,-0.8,-3.12,Graduate,0,0,2,5,0,0,22,26,7,7,11,0,8,8,8,0,0,8,8,8,0,-0.6939730878554988,0.4843226841650466,-0.0468302696194676,-0.8132528877299118,-1.466870974511599,-1.3755112388527264,0.5779648457426944,0.6160570445140201,0,16,16,16,13.44,0,0.623594539799571
1,1,1,9130,1,1,152.0,1,2,22,4,3,146.1,1,0,0,1,0,0,18,0,0,5,8,4,13.5,2,0,5,9,0,0.0,3,10.8,1.4,1.74,Dropout,0,0,0,1,0,0,1,15,4,3,7,0,5,8,4,2,0,5,9,0,3,-0.6939730878554988,1.4701539338934166,1.320538674837561,-0.2876384574425296,0.1243864731841758,0.7657608350016585,0.5903535571804553,-1.963483646581465,0,10,17,4,6.75,5,-0.7649497666788887
1,1,1,171,1,1,147.0,1,2,3,4,8,145.3,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Enrolled,0,0,1,1,0,0,1,2,4,8,1,0,0,0,0,0,0,0,0,0,0,-0.6939730878554988,1.0909880686132745,1.2652914447584902,0.3130637486001926,-0.5265824826913685,0.7877903830865802,-2.1971065163157584,-1.963483646581465,0,0,0,0,0.0,0,-2.165947385323075
1,18,1,171,1,1,121.0,1,1,1,4,3,116.8,1,0,0,1,0,0,23,0,15,17,18,17,11.5,0,16,17,17,17,12.18,0,12.4,0.5,1.79,Graduate,0,8,2,1,0,0,0,0,4,3,1,15,17,18,17,0,16,17,17,16,0,-0.0349474276415447,-0.8806744308434659,-0.702891126808446,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0.1773965092550903,0.3742251047238185,31,34,35,34,11.84,0,0.29150621538020843
1,1,1,9070,1,1,124.0,1,19,19,7,9,132.1,1,0,0,1,0,0,19,0,0,6,10,2,10.5,0,0,6,6,3,11.0,0,7.6,2.6,0.32,Enrolled,0,0,1,1,0,0,12,13,7,9,4,0,6,10,2,0,0,6,6,3,0,-0.562167955812708,-0.6531749116753804,0.3537121484538032,-1.4890428695279747,0.9923450810182352,0.1401216693898834,-0.0290820147075921,0.1477475738091851,0,12,16,5,10.75,0,0.06527104436951772
1,1,1,9085,1,1,105.0,1,19,37,8,8,102.6,0,1,0,1,0,0,21,0,0,6,13,4,12.0,0,0,6,17,2,11.5,0,11.1,0.6,2.02,Enrolled,0,0,1,1,0,0,12,26,8,8,5,0,6,13,4,0,0,6,17,2,0,-0.2985576917271264,-2.0940051997399216,-1.6835294607119715,-0.1750067938095195,-0.454252598705197,0.8891263042772198,0.2806357712364316,0.2437126292814874,0,12,30,6,11.75,0,0.27282624713161935
1,1,1,9773,1,1,121.0,1,3,3,2,2,112.3,1,0,1,0,0,0,18,0,0,6,7,5,12.2,0,0,6,11,4,11.5,0,11.1,0.6,2.02,Dropout,0,0,0,1,0,0,2,2,2,2,14,0,6,7,5,0,0,6,11,4,0,-0.6939730878554988,-0.8806744308434659,-1.0136567960032252,-0.1750067938095195,-0.454252598705197,0.8891263042772198,0.3219314760289679,0.2437126292814874,0,12,18,9,11.85,0,0.29358176740782943
1,1,1,171,1,1,143.0,1,12,12,4,1,155.3,1,1,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,Graduate,0,0,2,1,0,0,9,9,4,1,1,0,0,0,0,0,0,0,0,0,0,-0.6939730878554988,0.7876553763891605,1.9558818207468884,-0.1750067938095195,-0.454252598705197,0.8891263042772198,-2.1971065163157584,-1.963483646581465,0,0,0,0,0.0,0,-2.165947385323075
1,53,1,9085,1,42,150.0,1,3,1,2,8,153.8,1,0,0,1,0,0,21,0,7,11,15,10,14.5,0,4,9,15,8,14.0,0,8.9,1.4,3.51,Graduate,0,16,2,1,15,0,2,0,2,8,5,7,11,15,10,0,4,9,15,8,0,-0.2985576917271264,1.3184875877813598,1.8522932643486287,-1.0009723271182625,0.1243864731841758,1.545606837207885,0.7968320811431379,0.7235379066429988,11,20,30,18,14.25,0,0.7917142540368733
1,43,1,9773,1,1,126.0,1,1,37,3,0,110.0,0,0,1,1,0,0,20,0,0,6,7,6,13.33,0,0,6,8,6,12.67,0,12.4,0.5,1.79,Graduate,0,13,2,1,0,0,0,26,3,0,14,0,6,7,6,0,0,6,8,6,0,-0.4303628237699172,-0.5015085655633235,-1.1724925824805563,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0.5552522081067993,0.4682708590866747,0,12,15,12,13.0,0,0.5322702505842464
1,42,1,9085,1,1,133.1,1,1,9,4,4,128.2,0,0,0,1,0,0,24,0,5,11,29,9,12.0,6,4,10,21,9,12.56,0,9.4,-0.8,-3.12,Graduate,0,12,2,1,0,0,0,6,4,4,5,5,11,29,9,6,4,10,21,9,0,0.096857704401246,0.0369069631344782,0.0843819018183274,-0.8132528877299118,-1.466870974511599,-1.3755112388527264,0.2806357712364316,0.4471585468827683,9,21,50,18,12.280000000000001,6,0.3828305045955334
1,1,1,9130,1,1,127.0,1,1,1,4,4,120.4,1,0,0,1,0,0,18,0,0,6,9,6,15.12,0,0,6,9,6,14.0,0,13.9,-0.3,0.79,Graduate,0,0,2,1,0,0,0,0,4,4,7,0,6,9,6,0,0,6,9,6,0,-0.6939730878554988,-0.425675392507295,-0.454278591452622,0.8762220667652447,-1.1052215545807416,0.347199421388147,0.9248487660000008,0.7235379066429988,0,12,18,12,14.559999999999999,0,0.8560563668931246
1,17,1,9500,1,1,160.0,1,19,1,4,10,153.0,1,0,0,1,0,0,18,0,0,7,7,6,13.12,0,0,7,7,6,13.12,0,7.6,2.6,0.32,Graduate,0,7,2,1,0,0,12,0,4,10,11,0,7,7,6,0,0,7,7,6,0,-0.6939730878554988,2.076819318341645,1.797046034269556,-1.4890428695279747,0.9923450810182352,0.1401216693898834,0.5118917180746358,0.5546394090117467,0,14,14,12,13.12,0,0.5571768749156985
1,1,1,9773,1,1,121.0,1,19,1,7,9,117.9,1,0,0,1,0,0,19,0,0,6,7,6,12.83,0,0,6,7,6,11.67,0,11.1,0.6,2.02,Graduate,0,0,2,1,0,0,12,0,7,9,14,0,6,7,6,0,0,6,7,6,0,-0.562167955812708,-0.8806744308434659,-0.6269261854497216,-0.1750067938095195,-0.454252598705197,0.8891263042772198,0.452012946125458,0.2763407481420702,0,12,14,12,12.25,0,0.37660384851267015
1,44,1,9238,1,39,150.0,1,1,37,4,8,145.6,1,0,0,1,0,1,20,0,3,6,6,6,13.33,0,2,6,6,6,14.17,0,13.9,-0.3,0.79,Graduate,0,14,2,1,13,0,0,26,4,8,9,3,6,6,6,0,2,6,6,6,0,-0.4303628237699172,1.3184875877813598,1.2860091560381408,0.8762220667652447,-1.1052215545807416,0.347199421388147,0.5552522081067993,0.7561660255035816,5,12,12,12,13.75,0,0.6879366526558226
1,1,6,9500,1,1,117.0,1,4,12,5,9,119.8,1,0,0,1,0,0,18,0,0,7,7,7,13.88,0,0,8,8,8,15.66,0,12.4,0.5,1.79,Graduate,0,0,2,6,0,0,3,9,5,9,11,0,7,7,7,0,0,8,8,8,0,-0.6939730878554988,-1.1840071230675795,-0.4957140140119265,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0.6688153962862748,1.0421418908110422,0,15,15,15,14.77,0,0.8996429594731662
1,1,6,9500,1,1,141.0,1,19,1,9,10,126.8,1,0,0,1,0,0,18,0,0,8,8,7,12.94,0,0,8,8,7,12.94,0,10.8,1.4,1.74,Graduate,0,0,2,6,0,0,12,0,9,10,11,0,8,8,7,0,0,8,8,7,0,-0.6939730878554988,0.6359890302771035,-0.0123007508200476,-0.2876384574425296,0.1243864731841758,0.7657608350016585,0.474725583761353,0.5200919890417178,0,16,16,14,12.94,0,0.5198169384185202
1,17,1,9853,1,1,112.0,1,2,19,3,9,106.1,1,0,0,1,0,0,19,0,0,6,8,5,12.33,0,0,6,8,5,11.0,0,15.5,2.8,-4.06,Enrolled,0,7,1,1,0,0,1,13,3,9,15,0,6,8,5,0,0,6,8,5,0,-0.562167955812708,-1.563172988347722,-1.4418228291160324,1.476924272807967,1.1370048489905784,-1.7896667428492534,0.3487736841441168,0.1477475738091851,0,12,16,10,11.665,0,0.25518405489684054
1,1,1,9500,1,1,148.0,1,3,3,2,2,137.3,1,0,0,1,0,0,19,0,0,7,7,6,14.27,0,0,7,7,6,14.27,0,7.6,2.6,0.32,Graduate,0,0,2,1,0,0,2,2,2,2,11,0,7,7,6,0,0,7,7,6,0,-0.562167955812708,1.166821241669303,0.7128191439677715,-1.4890428695279747,0.9923450810182352,0.1401216693898834,0.7493420206317208,0.775359036598042,0,14,14,12,14.27,0,0.7958653580921153
1,1,2,9670,1,1,120.0,1,3,19,4,5,115.5,1,0,0,1,0,0,18,0,0,6,8,5,13.0,0,0,6,8,5,14.0,0,13.9,-0.3,0.79,Graduate,0,0,2,2,0,0,2,13,4,5,13,0,6,8,5,0,0,6,8,5,0,-0.6939730878554988,-0.9565076038994944,-0.7926678756869375,0.8762220667652447,-1.1052215545807416,0.347199421388147,0.4871142951991141,0.7235379066429988,0,12,16,10,13.5,0,0.6360478519652972
